response_id,prompt_id,response_type,model,temperature,created_at,_file,_file_name,_file_label,meta_backend,meta_source_file,meta_raw_id,meta_type_source,meta_config_path,meta_finish_reason,meta_prompt_tokens,meta_completion_tokens,meta_likely_refusal,meta_pass,meta_generator,meta_qc_auto_short_output,meta_qc_auto_likely_refusal,meta_qc_auto_model_confusion,meta_qc_auto_duplicate,meta_qc_auto_auto_drop,meta_qc_auto_word_count,meta_qc_disposition,meta_source_id,meta_bt_split,meta_is_safe,meta_short_output,meta_word_count,response_char_len,response_word_count,response_line_count,response_question_marks,response_digit_count,response_sentence_count
alpaca_train_034374__hard_refusal__s01,alpaca_train_034374,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,176.0,13.0,,,,,,,,,,,,,,,,71,12,1,0,0,1
alpaca_train_033280__hard_refusal__s01,alpaca_train_033280,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,271.0,13.0,,,,,,,,,,,,,,,,67,11,1,0,0,1
alpaca_train_005535__hard_refusal__s01,alpaca_train_005535,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,196.0,13.0,,,,,,,,,,,,,,,,65,12,1,0,0,1
alpaca_train_051921__hard_refusal__s01,alpaca_train_051921,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,183.0,13.0,,,,,,,,,,,,,,,,73,12,1,0,0,1
alpaca_train_002805__hard_refusal__s01,alpaca_train_002805,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,178.0,9.0,,,,,,,,,,,,,,,,47,7,1,0,0,1
alpaca_train_006848__hard_refusal__s01,alpaca_train_006848,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,229.0,2.0,,,,,,,,,,,,,,,,9,1,1,0,0,0
alpaca_train_009698__hard_refusal__s01,alpaca_train_009698,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,188.0,11.0,,,,,,,,,,,,,,,,52,9,1,0,0,1
alpaca_train_042892__hard_refusal__s01,alpaca_train_042892,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,178.0,12.0,,,,,,,,,,,,,,,,81,11,1,0,0,1
alpaca_train_010191__hard_refusal__s01,alpaca_train_010191,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,184.0,13.0,,,,,,,,,,,,,,,,56,10,1,0,0,1
alpaca_train_046636__hard_refusal__s01,alpaca_train_046636,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,190.0,13.0,,,,,,,,,,,,,,,,65,12,1,0,0,1
alpaca_train_028441__hard_refusal__s01,alpaca_train_028441,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,463.0,22.0,,,,,,,,,,,,,,,,113,20,1,0,0,1
alpaca_train_040429__hard_refusal__s01,alpaca_train_040429,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,233.0,14.0,,,,,,,,,,,,,,,,95,13,1,0,0,1
alpaca_train_003769__hard_refusal__s01,alpaca_train_003769,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,199.0,12.0,,,,,,,,,,,,,,,,68,11,1,0,0,1
alpaca_train_025678__hard_refusal__s01,alpaca_train_025678,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,175.0,12.0,,,,,,,,,,,,,,,,76,11,1,0,0,1
alpaca_train_025478__hard_refusal__s01,alpaca_train_025478,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,177.0,10.0,,,,,,,,,,,,,,,,50,8,1,0,0,1
alpaca_train_040412__hard_refusal__s01,alpaca_train_040412,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,180.0,13.0,,,,,,,,,,,,,,,,82,12,1,0,0,1
alpaca_train_031647__hard_refusal__s01,alpaca_train_031647,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,184.0,11.0,,,,,,,,,,,,,,,,61,10,1,0,0,1
alpaca_train_035625__hard_refusal__s01,alpaca_train_035625,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,182.0,14.0,,,,,,,,,,,,,,,,72,13,1,0,0,1
alpaca_train_016472__hard_refusal__s01,alpaca_train_016472,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,189.0,11.0,,,,,,,,,,,,,,,,51,10,1,0,0,1
alpaca_train_037385__hard_refusal__s01,alpaca_train_037385,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,186.0,18.0,,,,,,,,,,,,,,,,113,17,1,0,0,1
alpaca_train_000723__hard_refusal__s01,alpaca_train_000723,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,189.0,11.0,,,,,,,,,,,,,,,,66,10,1,0,0,1
alpaca_train_046625__hard_refusal__s01,alpaca_train_046625,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,188.0,14.0,,,,,,,,,,,,,,,,76,11,1,0,0,1
alpaca_train_049205__hard_refusal__s01,alpaca_train_049205,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,194.0,17.0,,,,,,,,,,,,,,,,101,16,1,0,0,1
alpaca_train_007295__hard_refusal__s01,alpaca_train_007295,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,202.0,20.0,,,,,,,,,,,,,,,,95,16,1,0,0,1
alpaca_train_046731__hard_refusal__s01,alpaca_train_046731,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,179.0,9.0,,,,,,,,,,,,,,,,49,8,1,0,0,1
alpaca_train_036315__hard_refusal__s01,alpaca_train_036315,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,189.0,12.0,,,,,,,,,,,,,,,,68,10,1,0,0,1
alpaca_train_051675__hard_refusal__s01,alpaca_train_051675,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,180.0,10.0,,,,,,,,,,,,,,,,53,9,1,0,0,1
alpaca_train_017438__hard_refusal__s01,alpaca_train_017438,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,204.0,13.0,,,,,,,,,,,,,,,,78,12,1,0,0,1
alpaca_train_043934__hard_refusal__s01,alpaca_train_043934,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,196.0,12.0,,,,,,,,,,,,,,,,61,11,1,0,0,1
alpaca_train_022694__hard_refusal__s01,alpaca_train_022694,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,177.0,14.0,,,,,,,,,,,,,,,,79,13,1,0,0,1
alpaca_train_007086__hard_refusal__s01,alpaca_train_007086,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,184.0,12.0,,,,,,,,,,,,,,,,70,11,1,0,0,1
alpaca_train_019278__hard_refusal__s01,alpaca_train_019278,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,179.0,12.0,,,,,,,,,,,,,,,,57,10,1,0,0,1
alpaca_train_029441__hard_refusal__s01,alpaca_train_029441,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,185.0,12.0,,,,,,,,,,,,,,,,60,10,1,0,0,1
alpaca_train_010076__hard_refusal__s01,alpaca_train_010076,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,180.0,16.0,,,,,,,,,,,,,,,,88,15,1,0,0,1
alpaca_train_030815__hard_refusal__s01,alpaca_train_030815,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,177.0,15.0,,,,,,,,,,,,,,,,77,14,1,0,0,1
alpaca_train_000167__hard_refusal__s01,alpaca_train_000167,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,9.0,,,,,,,,,,,,,,,,54,8,1,0,0,1
alpaca_train_049263__hard_refusal__s01,alpaca_train_049263,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,175.0,10.0,,,,,,,,,,,,,,,,61,9,1,0,0,1
alpaca_train_049118__hard_refusal__s01,alpaca_train_049118,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,186.0,13.0,,,,,,,,,,,,,,,,58,10,1,0,0,1
alpaca_train_017225__hard_refusal__s01,alpaca_train_017225,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,175.0,10.0,,,,,,,,,,,,,,,,54,9,1,0,0,1
alpaca_train_033736__hard_refusal__s01,alpaca_train_033736,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,177.0,14.0,,,,,,,,,,,,,,,,69,13,1,0,0,1
alpaca_train_011315__hard_refusal__s01,alpaca_train_011315,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,178.0,10.0,,,,,,,,,,,,,,,,56,9,1,0,0,1
alpaca_train_034192__hard_refusal__s01,alpaca_train_034192,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,9.0,,,,,,,,,,,,,,,,46,7,1,0,0,1
alpaca_train_006602__hard_refusal__s01,alpaca_train_006602,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,178.0,10.0,,,,,,,,,,,,,,,,60,9,1,0,0,1
alpaca_train_042698__hard_refusal__s01,alpaca_train_042698,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,202.0,11.0,,,,,,,,,,,,,,,,57,9,1,0,0,1
alpaca_train_019592__hard_refusal__s01,alpaca_train_019592,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,180.0,12.0,,,,,,,,,,,,,,,,65,11,1,0,0,1
alpaca_train_043701__hard_refusal__s01,alpaca_train_043701,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,184.0,12.0,,,,,,,,,,,,,,,,64,11,1,0,0,1
alpaca_train_041364__hard_refusal__s01,alpaca_train_041364,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,189.0,9.0,,,,,,,,,,,,,,,,47,7,1,0,0,1
alpaca_train_012751__hard_refusal__s01,alpaca_train_012751,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,192.0,14.0,,,,,,,,,,,,,,,,76,13,1,0,0,1
alpaca_train_025011__hard_refusal__s01,alpaca_train_025011,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,176.0,10.0,,,,,,,,,,,,,,,,48,9,1,0,0,1
alpaca_train_010291__hard_refusal__s01,alpaca_train_010291,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,183.0,13.0,,,,,,,,,,,,,,,,71,12,1,0,0,1
alpaca_train_036497__hard_refusal__s01,alpaca_train_036497,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,197.0,12.0,,,,,,,,,,,,,,,,62,11,1,0,0,1
alpaca_train_035716__hard_refusal__s01,alpaca_train_035716,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,185.0,14.0,,,,,,,,,,,,,,,,72,12,1,0,0,1
alpaca_train_000028__hard_refusal__s01,alpaca_train_000028,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,15.0,,,,,,,,,,,,,,,,73,14,1,0,0,1
alpaca_train_040538__hard_refusal__s01,alpaca_train_040538,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,175.0,10.0,,,,,,,,,,,,,,,,48,9,1,0,0,1
alpaca_train_019357__hard_refusal__s01,alpaca_train_019357,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,180.0,10.0,,,,,,,,,,,,,,,,68,9,1,0,0,1
alpaca_train_028565__hard_refusal__s01,alpaca_train_028565,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,182.0,18.0,,,,,,,,,,,,,,,,110,17,1,0,0,1
alpaca_train_001600__hard_refusal__s01,alpaca_train_001600,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,193.0,10.0,,,,,,,,,,,,,,,,55,9,1,0,0,1
alpaca_train_007150__hard_refusal__s01,alpaca_train_007150,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,174.0,12.0,,,,,,,,,,,,,,,,54,11,1,0,0,1
alpaca_train_021166__hard_refusal__s01,alpaca_train_021166,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,12.0,,,,,,,,,,,,,,,,60,11,1,0,0,1
alpaca_train_050748__hard_refusal__s01,alpaca_train_050748,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,16.0,,,,,,,,,,,,,,,,82,13,1,0,0,1
alpaca_train_048353__hard_refusal__s01,alpaca_train_048353,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,176.0,10.0,,,,,,,,,,,,,,,,58,8,1,0,0,1
alpaca_train_046969__hard_refusal__s01,alpaca_train_046969,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,190.0,15.0,,,,,,,,,,,,,,,,89,14,1,0,0,1
alpaca_train_018580__hard_refusal__s01,alpaca_train_018580,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,179.0,17.0,,,,,,,,,,,,,,,,91,15,1,0,0,1
alpaca_train_015033__hard_refusal__s01,alpaca_train_015033,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,174.0,12.0,,,,,,,,,,,,,,,,69,11,1,0,0,1
alpaca_train_004129__hard_refusal__s01,alpaca_train_004129,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,176.0,10.0,,,,,,,,,,,,,,,,51,9,1,0,0,1
alpaca_train_015166__hard_refusal__s01,alpaca_train_015166,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,176.0,13.0,,,,,,,,,,,,,,,,91,12,1,0,0,1
alpaca_train_050741__hard_refusal__s01,alpaca_train_050741,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,219.0,13.0,,,,,,,,,,,,,,,,83,12,1,0,0,1
alpaca_train_032503__hard_refusal__s01,alpaca_train_032503,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,189.0,14.0,,,,,,,,,,,,,,,,81,13,1,0,0,1
alpaca_train_005527__hard_refusal__s01,alpaca_train_005527,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,181.0,11.0,,,,,,,,,,,,,,,,60,10,1,0,0,1
alpaca_train_005935__hard_refusal__s01,alpaca_train_005935,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,205.0,15.0,,,,,,,,,,,,,,,,84,14,1,0,0,1
alpaca_train_042501__hard_refusal__s01,alpaca_train_042501,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,179.0,17.0,,,,,,,,,,,,,,,,96,16,1,0,0,1
alpaca_train_028501__hard_refusal__s01,alpaca_train_028501,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,174.0,10.0,,,,,,,,,,,,,,,,51,8,1,0,0,1
alpaca_train_047428__hard_refusal__s01,alpaca_train_047428,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,266.0,10.0,,,,,,,,,,,,,,,,56,9,1,0,0,1
alpaca_train_004876__hard_refusal__s01,alpaca_train_004876,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,177.0,15.0,,,,,,,,,,,,,,,,82,13,1,0,0,1
alpaca_train_044199__hard_refusal__s01,alpaca_train_044199,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,174.0,12.0,,,,,,,,,,,,,,,,65,10,1,0,0,1
alpaca_train_030944__hard_refusal__s01,alpaca_train_030944,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,208.0,8.0,,,,,,,,,,,,,,,,42,7,1,0,0,1
alpaca_train_044613__hard_refusal__s01,alpaca_train_044613,hard_refusal,gpt-4o,0.3,,/content/safecomp-dpo/hf_data/responses/hard_refusal_responses.jsonl,hard_refusal_responses.jsonl,hard_refusal_responses,openai_api,,,explicit_api,configs\generation\hard_refusal.yaml,stop,193.0,17.0,,,,,,,,,,,,,,,,94,16,1,0,0,1
